taxon_id,photo_id,extension,observation_uuid
473200,217075851,jpeg,b93c9cb5-4a7f-4a38-9632-d0e14f24729b
51149,6557902,jpg,b4759051-fc3a-47db-bdc9-623805f33643
130410,27402291,jpeg,f70c78ca-5fd9-4690-aeeb-6d68ad5f50e8
56203,7364411,jpeg,acef2af7-73eb-47bf-a5de-5b5db557fffb
430129,141719620,jpeg,4e28eef1-bd99-4ab4-9edb-ae156fbded72
212506,213655747,jpeg,b1742ce5-cd03-4fc0-b13c-0f699eb8f4ab
155387,6765448,jpeg,eab56c18-98d1-49e2-9a14-e4289a11bb05
892440,167948233,jpeg,e76b2380-dc10-44e5-827e-8bb88876544a
210933,6959761,jpg,8915771d-35dd-4947-a348-2035fa0ae68e
212803,81338920,jpeg,3c8ea40a-aed0-4951-8e06-900684c14755
52406,7869673,jpg,429983a6-920e-4607-a645-341a7e98d09a
409563,55477574,jpg,1ee86a31-8d18-478b-a11e-ed5a658b93b9
356218,29524550,jpg,db79f4bf-16c7-433b-919b-5749d9c11318
70203,4420696,jpg,64662f24-2cee-41e1-adcc-b80ea44677d8
127022,11984983,jpg,03061ee1-3a47-4e8f-a078-ec17e86a85d8
127719,28660531,jpeg,9baca040-3511-40bb-84d0-9f8d61e211a3
430051,4949760,jpg,c81fea49-fdd4-4028-9b08-82366ee0e9cd
496270,18853610,jpg,d2b62f49-ab6c-4dc1-850b-8f3ab0dda46c
67731,177065,JPG,8f7f0f31-4c83-4011-87c2-ff5437e6a26b
60579,6806942,jpg,dc8079b1-4925-47e7-b68c-d2dd79741d34
526528,115661255,jpeg,816ef159-8f95-4770-8c62-5743362c7ee5
127193,5131827,jpg,ac27a04c-530c-4f59-8eec-8d8ce142cd23
456778,79128098,jpg,ba4c0af3-7163-4ae8-b82c-912deea9487a
461636,29037160,jpg,0136d29c-847f-4c27-913e-948478f5cbac
125655,1912505,JPG,2cbc44de-a93f-4afa-84a6-1c6235924f83
62453,1388953,JPG,fff966bd-631c-4652-a36a-f5999cb11f19
359507,33131127,jpg,11f72487-0cbe-45cd-96d1-f99868e554c3
322343,37735174,jpg,4202c267-cd0c-44d1-aabf-f8262f24ff46
321979,8075472,jpg,7a4a7d71-6a68-4d7a-ae16-4882fcb176c1
120113,1599691,JPG,26ba86c6-4890-4b40-868a-dc6e10f16786
203347,9341146,jpeg,4ff8abd6-ba0a-4873-8ab9-f05f6f2374c2
319828,7965137,jpg,0e7f67dd-b671-456c-9310-777ad54e9a93
546897,190694380,jpeg,8a6d522f-25b0-4f44-af90-5d019ad757aa
205779,23069305,jpeg,02644471-8516-4a7c-8817-0dc6b97d9e0e
47219,21211,jpg,2f36a2a9-5bc5-4fda-a678-41d709a6144f
324132,20878848,jpg,7de103b6-0818-4cbc-9385-1d5546e563d0
