taxon_id,photo_id,extension,observation_uuid
473200,85903866,jpg,508a9ce5-1141-4f59-a2c2-e7a593edf8c1
51149,1950465,JPG,0abe5f88-9f65-422f-bedf-26f530c8b49f
130410,16279924,jpeg,e2330a61-1caf-4365-b7bf-90e3c1079408
56203,3642395,JPG,70821056-ad12-484a-a3c2-9712995cd45c
430129,64002382,jpg,1a074df0-adb9-4f19-a733-8e7948aabf73
212506,146778086,jpeg,bac421a4-da54-4036-bc8b-5d414fc7dc0d
155387,3780888,jpeg,26751702-0b08-4851-8456-50af77697f21
892440,104217734,jpeg,c1d71046-4a0b-4b87-9a44-a0738013fa3e
210933,3632018,jpeg,9741150a-a1e8-427d-a771-fbb6da915afb
212803,19019310,jpeg,ef10f8f5-af76-413b-bb12-01ba17d9f8bb
52406,3676940,jpg,6ab0ec8a-f3b7-40ee-a652-1488797dd178
409563,13997644,jpeg,06450c9b-5ee3-4c9c-900d-05af3cf6b300
356218,8599207,jpg,8d355842-eb0c-4986-8e3c-ac09fd49fa34
70203,842926,jpg,c67c9761-9c96-4c4a-9039-150249f6c7f0
127022,2102864,jpg,c6df8931-eb18-4387-8970-813e5a48ee88
127719,13674028,jpeg,7474df73-9c09-4249-b82e-63b014a72301
430051,3614207,jpg,d29fa2b5-3e49-48b8-a6f4-763b083c8028
496270,18041138,jpg,6f8b14d1-1869-47f3-98dc-8bd0252ee6c8
67731,91470,JPG,21c7e9a0-3a81-43dd-bbe5-1deb079ba77c
60579,1716422,JPG,848bd6dd-a51d-4605-8d7b-ab386f7cc92c
526528,107672157,jpeg,4c188347-dd4a-4c20-a15b-3e26ab3106b3
127193,1764881,JPG,3c8355b0-3a9d-44eb-975a-c698f6f667af
456778,43097552,jpeg,3318f9b8-3143-4abf-bc84-830e690bf733
461636,21117718,jpg,7b9c458f-3ec8-45fd-a792-567048efd191
125655,1315456,jpg,5d46af3f-6b7b-4119-8e56-2b245b3dad7f
130584,79283963,jpeg,2b6b475e-257e-4c4e-a7a7-eb2bd5205f2d
