taxon_id,photo_id,extension,observation_uuid
473200,85039081,jpg,4e54bc05-fa23-41e4-8b3c-afd5c8c897e4
483847,335009726,jpg,450ec6f6-841b-4a80-abe2-e32e49e634a0
51149,1909679,JPG,f4428149-bad9-4c35-9e74-979a8018aa49
130410,14942612,jpg,8bebf65e-0729-4196-ac2c-2882babccc01
56203,3586358,JPG,93887c2c-1f60-4050-b583-cd8bc7ee8ac8
430129,61492692,jpg,4e7ef9d7-1464-43a1-8de3-b46a8a8991e0
212506,127572064,jpg,b82899c8-0613-4652-aa56-dbe7036ce176
155387,3759195,jpeg,023a9655-2f38-44dd-9231-b3d430452a50
892440,102897436,jpeg,0407a797-63d0-4f05-a9a1-a435221273b6
210933,3622654,jpg,cad3d157-9ff7-4e78-9f7d-039b5ef95fdf
212803,9086460,jpg,0a79fc15-2e31-40ec-87e4-9a2b76dbf918
52406,3550979,JPG,aa417445-262d-4c91-8ab9-0a57c0115dbd
409563,11582982,jpg,fa0627c9-84bc-4409-b2ed-b4f20019dc0e
356218,8585199,jpg,301e5e16-f01a-400d-bf09-07aeddb62977
70203,811248,jpg,4e894c9f-1fde-4139-94ab-fead7914fdf8
127022,1727221,jpg,93ad5b4d-9eb4-47bc-9507-8d1739094ac7
127719,12293468,jpg,b5b135ed-58f0-4a6d-9606-3310d4d9d455
430051,3190159,jpeg,45dc9f52-c65d-47f3-9159-8b743573e27e
496270,17923937,jpg,583b85eb-4159-44c4-8f42-2be3a1410277
67731,103611,jpg,8d3d6243-0769-4b8d-af4d-bc49c7ae3336
60579,1711024,JPG,582a631f-1f7e-4248-81c0-7dec89c5375a
526528,94467805,jpeg,67b378f1-f4d8-48a5-840b-1c274e9817da
127193,1567843,jpg,6dc01790-cb8f-44f6-b59f-c0fb94f5587c
456778,41099819,jpeg,65bccc34-d504-4300-b465-948bdfc4ca5f
461636,17521181,jpg,526c102b-e02c-4eae-b117-ea4114f8a3c7
125655,1139399,jpg,46b3ad87-3d51-4389-94a8-0d5d1314ced8
130584,72486131,jpg,4837f866-21da-4cd8-a044-d5062397b17b
62453,361312,jpg,468028b6-b5d7-4c08-88e1-885ed7156a6f
359507,9778570,jpg,b047d1d1-3fe2-44d0-a33d-5c049c78e813
322343,4603436,jpeg,aee0b482-424d-432b-8f47-d0a58ca5026a
321979,2272722,JPG,14e3f2a8-23e8-4d04-8253-b32838666aa8
120113,803170,jpg,ede2b6ea-4358-4642-b476-269b240aba05
203347,4511251,jpg,006b28aa-dcfd-4fd6-983a-8114b941091e
319828,2674428,jpg,a605d4ea-395d-4ff5-8158-545ed01c01fa
262721,169358340,jpeg,df3599b3-a607-4b94-a1ac-f9d1c89b1bdb
546897,139727618,jpg,ff1a767e-6e75-43f5-9054-189d60537c74
205779,11179282,jpg,7b4a109f-a085-4450-b6c6-8989488d3d9f
47219,51290,jpg,4080eb36-e166-48fa-a16c-69bc4cb63ca0
467738,166932166,jpeg,242019bf-a957-45fb-a71d-ffd457ae9576
324132,8641313,jpg,e4a954d3-cd07-474f-b0be-a18baa7a8de8
60472,12683241,jpg,a4ba30eb-2351-4200-a785-781ea99bd9ee
1416568,9815197,jpeg,138b4838-fc07-4509-9163-a64bf122b4fb
360902,2784961,jpg,214e41a5-6301-4262-849f-8d671385e373
466305,25837378,jpg,80673e16-82b3-403d-934f-ce7c754f1415
204846,35125130,jpg,387cac2c-a156-4b3d-8169-a12153031baf
447507,8642439,jpeg,100046f5-2269-46b8-a2ad-21679a04d9ca
50867,677688,jpg,ded9392b-8396-4475-ae03-a24a474c7398
467516,156050499,jpg,7771b8a1-f009-441f-9022-fce9f8d76028
214138,2210219,jpg,772385bb-c239-43f2-aab1-e39bbc4445bf
56083,246116,jpg,2fc1d5a0-99ec-432d-8f59-d4c371e5664a
319939,22643487,jpeg,2bb724be-63a0-433f-b349-0802ef8d1703
469851,98921301,jpg,4d8e893a-8b2f-4f25-9eeb-1e5df7848651
450685,15829769,jpeg,c228ec52-187a-4df9-81d1-c6a06d8bac59
924103,168780299,jpg,6496a44b-4f08-41a3-b0a2-e539d0dbb2c2
707335,106021295,jpg,61e88a5e-fa60-4d80-93ce-73920b3525cb
541898,70422098,png,ca3505e3-53da-410b-90b3-0b093600fae9
333154,7935196,jpg,f273cad7-c58a-4751-bbe7-3ab8075ca4ef
738294,40716727,jpeg,d3a0ba01-59b8-47f4-943e-67f02639d672
318905,37695125,jpg,53b17102-1d62-48c1-ab5a-421dafb90277
94974,2249132,jpg,0caaec15-1b3f-48a9-9930-6d3c477c2e1f
714432,130503038,jpeg,e2e7d3b8-aeb3-4f10-94da-ea5662a0b847
214908,32622437,jpg,340b48ec-207e-442c-9422-dc394874818e
214958,13399265,jpg,94b9040e-2c00-44a2-a8a8-244fb1e36020
